Country Name,Country Code,Year,GDP,Life_Expectancy,Population_Growth,CO2,Region
Africa Eastern and Southern,AFE,2006,1350.73057684768,55.6935152578453,2.66976588552462,,Aggregates
Africa Eastern and Southern,AFE,2007,1402.25924781269,56.4843531784534,2.69144498343854,,Aggregates
Africa Eastern and Southern,AFE,2008,1424.16219679945,57.2401063228798,2.72364001522085,,Aggregates
Africa Eastern and Southern,AFE,2009,1398.07772680316,58.0955271436463,2.73723757208867,,Aggregates
Africa Eastern and Southern,AFE,2010,1431.21195789305,58.8272792062821,2.73452519643287,,Aggregates
Africa Eastern and Southern,AFE,2011,1449.85349970149,59.2000040300701,2.68462143269084,,Aggregates
Africa Eastern and Southern,AFE,2012,1436.27450997855,60.2495123598467,2.69351289263264,,Aggregates
Africa Eastern and Southern,AFE,2013,1457.67290748026,60.895739752772,2.7482455829431,,Aggregates
Africa Eastern and Southern,AFE,2014,1475.73903934085,61.2514360156709,2.70410469635343,,Aggregates
Africa Eastern and Southern,AFE,2015,1479.61525980543,61.713030523495,2.69683038788555,,Aggregates
Africa Eastern and Southern,AFE,2016,1472.69922995631,62.1679813169199,2.64074325542301,,Aggregates
Africa Eastern and Southern,AFE,2017,1472.97115180926,62.5912750961501,2.64206728810391,,Aggregates
Africa Eastern and Southern,AFE,2018,1471.43831747146,63.3306913582336,2.73426282366823,,Aggregates
Africa Eastern and Southern,AFE,2019,1463.43789056716,63.8572612837042,2.72168052257397,,Aggregates
Africa Eastern and Southern,AFE,2020,1383.72411941014,63.7664840026943,2.69951609745311,,Aggregates
Africa Eastern and Southern,AFE,2021,1409.04069884703,62.9799991857494,2.6494391643563,,Aggregates
Africa Eastern and Southern,AFE,2022,1421.79716897878,64.4870195456608,2.59275445199729,,Aggregates
Africa Eastern and Southern,AFE,2023,1412.62538438423,65.146290855385,2.52081808291359,,Aggregates
Africa Eastern and Southern,AFE,2024,1416.25036869408,,2.47293480859965,,Aggregates
Africa Western and Central,AFW,1960,1122.26854798255,37.779636388716,,,Aggregates
Africa Western and Central,AFW,1961,1119.45006236101,38.0589555015645,2.10383178103682,,Aggregates
Africa Western and Central,AFW,1962,1136.67163668027,38.6817923842751,2.13152221545093,,Aggregates
Africa Western and Central,AFW,1963,1190.56630444201,38.9369177714205,2.17001459582214,,Aggregates
Africa Western and Central,AFW,1964,1227.32647012692,39.1945798827297,2.18489407259775,,Aggregates
Africa Western and Central,AFW,1965,1249.70947107144,39.4797844952672,2.21628342731358,,Aggregates
Africa Western and Central,AFW,1966,1203.42639555462,39.7192480311618,2.24927732455585,,Aggregates
Africa Western and Central,AFW,1967,1070.97947507628,39.5293590242118,2.26462190555516,,Aggregates
Africa Western and Central,AFW,1968,1062.9266582521,40.2588895462561,2.30171816188059,,Aggregates
Africa Western and Central,AFW,1969,1195.3954795666,40.5678141333761,2.34163602040148,,Aggregates
Africa Western and Central,AFW,1970,1370.04991364001,41.2779385070111,2.38978119805776,,Aggregates
Africa Western and Central,AFW,1971,1477.13218187209,41.7301022111752,2.41670463172047,,Aggregates
Africa Western and Central,AFW,1972,1486.81526898499,42.3561322199373,2.45110224575999,,Aggregates
Africa Western and Central,AFW,1973,1507.08919179813,42.8681230391338,2.52179364024051,,Aggregates
Africa Western and Central,AFW,1974,1614.90318356275,43.4371553343667,2.59934983624015,,Aggregates
Africa Western and Central,AFW,1975,1539.60015908272,43.9670793793715,2.67554130459842,,Aggregates
Africa Western and Central,AFW,1976,1624.67620069773,44.7525700464106,2.68243749570254,,Aggregates
Africa Western and Central,AFW,1977,1653.08110646822,45.3622641589988,2.71767274001916,,Aggregates
Africa Western and Central,AFW,1978,1576.70241209139,45.8762783649255,2.79396812725059,,Aggregates
Africa Western and Central,AFW,1979,1609.34838599315,46.3285066416568,2.83122853490036,,Aggregates
Africa Western and Central,AFW,1980,1594.22081786155,46.6962289703039,2.83228468903282,,Aggregates
Africa Western and Central,AFW,1981,1445.64329571926,47.0752192986973,2.84661053860396,,Aggregates
Africa Western and Central,AFW,1982,1359.02932576306,47.3739420165367,2.90237309748788,,Aggregates
Africa Western and Central,AFW,1983,1239.71477421741,47.6195029699405,2.73246302790296,,Aggregates
Africa Western and Central,AFW,1984,1214.02019865402,47.7975143595136,2.63479556114712,,Aggregates
Africa Western and Central,AFW,1985,1245.00465677212,47.9442749866395,2.73396806569957,,Aggregates
Africa Western and Central,AFW,1986,1227.55827551623,48.0379744032839,2.73990732418007,,Aggregates
Africa Western and Central,AFW,1987,1211.48240821153,48.1393774166565,2.73785874620383,,Aggregates
Africa Western and Central,AFW,1988,1233.79898975927,48.3713349117664,2.74829657186468,,Aggregates
Africa Western and Central,AFW,1989,1220.79996667423,48.4959643881995,2.77115454145824,,Aggregates
Africa Western and Central,AFW,1990,1256.45954971624,48.4592954544909,2.66136615067968,,Aggregates
Africa Western and Central,AFW,1991,1236.74588673855,48.5310758841945,2.64300140464419,,Aggregates
Africa Western and Central,AFW,1992,1231.40344613907,48.6885921357603,2.75593895058625,,Aggregates
Africa Western and Central,AFW,1993,1182.25793325506,48.8549400132309,2.70082777138451,,Aggregates
Africa Western and Central,AFW,1994,1148.02596393345,48.8592831063574,2.65462164834649,,Aggregates
Africa Western and Central,AFW,1995,1137.96412338866,49.027006694122,2.72302903559725,,Aggregates
Africa Western and Central,AFW,1996,1158.68614732857,49.1115573704459,2.7205854804256,,Aggregates
Africa Western and Central,AFW,1997,1177.25439688196,49.2187834859164,2.71907260451378,,Aggregates
Africa Western and Central,AFW,1998,1186.6821217341,49.4524590240079,2.76168483699296,,Aggregates
Africa Western and Central,AFW,1999,1172.35079961023,49.8237633292581,2.73166191861256,,Aggregates
Africa Western and Central,AFW,2000,1184.3601376623,50.2979830815751,2.75132392809025,,Aggregates
Africa Western and Central,AFW,2001,1211.60657416161,50.6777904131384,2.80153964354323,,Aggregates
Africa Western and Central,AFW,2002,1295.46024656435,51.1080235711343,2.81077138406323,,Aggregates
Africa Western and Central,AFW,2003,1330.01534966024,51.5781222446253,2.8141742241892,,Aggregates
Africa Western and Central,AFW,2004,1397.57989325249,52.1060830935761,2.82856501787792,,Aggregates
Africa Western and Central,AFW,2005,1438.7657371855,52.5557531001128,2.83958955807186,,Aggregates
Africa Western and Central,AFW,2006,1473.575756798,52.9787097061283,2.82608419767989,,Aggregates
Africa Western and Central,AFW,2007,1511.39802807784,53.4824314053449,2.8219705369228,,Aggregates
Africa Western and Central,AFW,2008,1561.49690310715,53.9162616333208,2.82607178878814,,Aggregates
Africa Western and Central,AFW,2009,1611.51321017603,53.852245462001,2.79237396747975,,Aggregates
Africa Western and Central,AFW,2010,1677.42793720229,54.603353213388,2.78698893627561,,Aggregates
Africa Western and Central,AFW,2011,1711.40576272057,54.9639734890226,2.82286088448152,,Aggregates
Africa Western and Central,AFW,2012,1750.0258910552,55.2927058217917,2.78126173094488,,Aggregates
Africa Western and Central,AFW,2013,1805.52643337702,55.5549074075857,2.73116206800931,,Aggregates
Africa Western and Central,AFW,2014,1857.25875463317,55.6954463398569,2.73031560628191,,Aggregates
Africa Western and Central,AFW,2015,1860.72769393488,56.0383356484355,2.69935903335602,,Aggregates
Africa Western and Central,AFW,2016,1815.16869287797,56.3924518507367,2.67291294656133,,Aggregates
Africa Western and Central,AFW,2017,1808.71649348956,56.6264388112566,2.62629564056769,,Aggregates
Africa Western and Central,AFW,2018,1814.688734184,57.036976441386,2.53362052736347,,Aggregates
Africa Western and Central,AFW,2019,1829.07062009788,57.1498467555118,2.44004800908883,,Aggregates
Africa Western and Central,AFW,2020,1768.31356500952,57.3644254011107,2.38917570433681,,Aggregates
Africa Western and Central,AFW,2021,1796.60208538449,57.3625716910274,2.3638289749527,,Aggregates
Africa Western and Central,AFW,2022,1824.95329630102,57.9878133945189,2.33227039388145,,Aggregates
Africa Western and Central,AFW,2023,1841.75834617104,58.8557215483276,2.38620356038992,,Aggregates
Africa Western and Central,AFW,2024,1873.20072424561,,2.39847314152298,,Aggregates
Albania,ALB,1960,,56.413,,1.25819492789657,Europe
Albania,ALB,1961,,57.488,3.12085537059054,1.37418604651163,Europe
Albania,ALB,1962,,58.494,3.05673050279088,1.43995596379167,Europe
Albania,ALB,1963,,59.479,2.95374876199632,1.18168114415975,Europe
Albania,ALB,1964,,60.404,2.88068642624326,1.11174195966673,Europe
Albania,ALB,1965,,61.273,2.75402123804227,1.16609904273455,Europe
Albania,ALB,1966,,62.149,2.63456387954101,1.33305546458662,Europe
Albania,ALB,1967,,62.976,2.63019034549493,1.36374630010816,Europe
Albania,ALB,1968,,63.788,2.84251071048949,1.51955127697956,Europe
Albania,ALB,1969,,64.538,2.8960833877323,1.5589675720987,Europe
Albania,ALB,1970,,65.234,2.55085117829323,1.75323990542637,Europe
Albania,ALB,1971,,65.896,2.4229720170788,1.98949792330655,Europe
Albania,ALB,1972,,66.526,2.49497310670312,2.51591439803203,Europe
Albania,ALB,1973,,67.107,2.36255222384825,2.30389741687392,Europe
Albania,ALB,1974,,67.633,2.29721417566909,1.84900669071079,Europe
Albania,ALB,1975,,68.12,2.3011538096943,1.91063363704144,Europe
Albania,ALB,1976,,68.57,2.20823525497527,2.01358456245734,Europe
Albania,ALB,1977,,68.992,2.21325217885547,2.27587639136105,Europe
Albania,ALB,1978,,69.367,2.07574189532527,2.53062504042839,Europe
Albania,ALB,1979,,69.617,1.98945701957156,2.89820851758249,Europe
Albania,ALB,1980,1823.48926046182,69.903,2.04796386136191,1.93505831031996,Europe
Albania,ALB,1981,1890.02197487257,70.145,2.00297430640894,2.69302391440235,Europe
Albania,ALB,1982,1905.06352710108,70.425,2.11327178253342,2.62485678513424,Europe
Albania,ALB,1983,1885.6927997741,70.705,2.12088533357751,2.6832399189862,Europe
Albania,ALB,1984,1823.32356317723,70.984,2.10393661802013,2.69429137362284,Europe
Albania,ALB,1985,1818.02506971777,71.282,2.05599460887143,2.65801538201043,Europe
Albania,ALB,1986,1883.74041369284,71.665,1.93322081083734,2.66535622064854,Europe
Albania,ALB,1987,1831.94703921937,71.981,1.99703995612751,2.41406081518223,Europe
Albania,ALB,1988,1772.17935790921,72.217,1.88671052887888,2.33159853051997,Europe
Albania,ALB,1989,1894.87827425617,72.457,2.68786198874035,2.78324307461439,Europe
Albania,ALB,1990,1682.8810874018,72.71,1.79908559333186,1.67810665434977,Europe
Albania,ALB,1991,1218.96427317362,73.001,-0.602809679480026,1.31221260013653,Europe
Albania,ALB,1992,1138.23773998809,73.303,-0.606434726201759,0.774724910911141,Europe
Albania,ALB,1993,1254.67888414888,73.638,-0.610165792730247,0.723790291969695,Europe
Albania,ALB,1994,1367.22058963712,73.837,-0.613880506929603,0.600203707768206,Europe
Albania,ALB,1995,1558.96638565461,74.022,-0.617703658436963,0.654537133005248,Europe
Albania,ALB,1996,1683.76965547424,74.113,-0.62151139901728,0.636625312930768,Europe
Albania,ALB,1997,1495.90035328523,73.383,-0.625430096900055,0.490365059535664,Europe
Albania,ALB,1998,1630.43874131845,74.357,-0.629334392525913,0.560271437384331,Europe
Albania,ALB,1999,1841.80762760566,74.568,-0.63335227398725,0.960164411868586,Europe
Albania,ALB,2000,1991.91435867116,74.826,-0.637356833943492,0.978174680894664,Europe
Albania,ALB,2001,2188.91854451375,75.083,-0.93847042771206,1.05330417594038,Europe
Albania,ALB,2002,2297.10853513924,75.299,-0.299876697084691,1.22954070946998,Europe
Albania,ALB,2003,2428.68934653563,75.557,-0.374149169291299,1.4126971959616,Europe
Albania,ALB,2004,2567.29763687121,75.951,-0.417931377925999,1.37621273504355,Europe
Albania,ALB,2005,2712.86983830331,76.427,-0.511790116421897,1.41249821101668,Europe
Albania,ALB,2006,2894.36032580174,76.994,-0.630911244851673,1.30257636722163,Europe
Albania,ALB,2007,3105.8796756386,77.691,-0.75571875541991,1.32233485532238,Europe
Albania,ALB,2008,3345.98161761476,78.248,-0.767342959142321,1.48431113888781,Europe
Albania,ALB,2009,3459.24695646692,78.509,-0.673894046451936,1.49560019934969,Europe
Albania,ALB,2010,3579.82413181046,78.414,-0.49646196338738,1.57857358391855,Europe
Albania,ALB,2011,3677.89457937717,78.303,-0.269017331764615,1.80371472482914,Europe
Albania,ALB,2012,3720.22876474985,78.084,-0.165151040121679,1.692908325435,Europe
Albania,ALB,2013,3790.68016321899,77.995,-0.183211384606402,1.74921107861166,Europe
Albania,ALB,2014,3883.63262828191,78.029,-0.207046999760594,1.97876331208568,Europe
Albania,ALB,2015,3981.72662261867,78.358,-0.291205786840436,,Europe
Albania,ALB,2016,4143.98988316994,78.643,-0.159880412127734,,Europe
Albania,ALB,2017,4283.98262744437,78.9,-0.0919722937442495,,Europe
Albania,ALB,2018,4452.23714652476,79.238,-0.246732042281782,,Europe
Albania,ALB,2019,4563.4673625169,79.467,-0.426007367032238,,Europe
Albania,ALB,2020,4437.65346927974,77.824,-0.574206959244013,,Europe
Albania,ALB,2021,4880.72346162808,76.844,-0.926918061639398,,Europe
Albania,ALB,2022,5178.88431481499,78.769,-1.21579032012532,,Europe
Albania,ALB,2023,5444.93000074979,79.602,-1.14841763771287,,Europe
Albania,ALB,2024,5726.02570530968,,-1.14842353492312,,Europe
Algeria,DZA,1960,2388.42007866513,40.839,,0.553763777217353,Africa
Algeria,DZA,1961,2027.2735152594,40.792,1.76948075825483,0.531809994319088,Africa
Algeria,DZA,1962,1604.48773834557,39.527,1.46729511141391,0.484953618656659,Africa
Algeria,DZA,1963,2122.43109189689,43.143,1.5250503398561,0.452824231614894,Africa
Algeria,DZA,1964,2209.90697857327,42.987,1.63645374073926,0.459569029527561,Africa
Algeria,DZA,1965,2311.73974611394,42.846,1.51689212029344,0.522448568744064,Africa
Algeria,DZA,1966,2161.49133930108,42.745,1.79594982522896,0.649480707908397,Africa
Algeria,DZA,1967,2313.2585876383,42.731,2.24659491499711,0.632118426888565,Africa
Algeria,DZA,1968,2505.31409679333,42.806,2.27656997261579,0.659262359245269,Africa
Algeria,DZA,1969,2655.44328833884,42.991,2.27673798425895,0.797205587100739,Africa
Algeria,DZA,1970,2826.24146248781,43.328,2.25807557630346,1.03608259609565,Africa
Algeria,DZA,1971,2449.95226859772,43.782,2.26112204807888,1.24789846116763,Africa
Algeria,DZA,1972,3050.82216641747,44.384,2.30071080498365,1.8436239541505,Africa
Algeria,DZA,1973,3093.38055507312,45.102,2.35693093480566,2.42418238736638,Africa
Algeria,DZA,1974,3245.60799488701,45.953,2.42352107497488,1.96382994320283,Africa
Algeria,DZA,1975,3290.82760114691,46.921,3.53855084053844,1.91699414791905,Africa
Algeria,DZA,1976,3408.01820820021,48.034,4.55438548106303,2.27867070376392,Africa
Algeria,DZA,1977,3459.30399620709,49.249,3.63134003810176,2.36808209569782,Africa
Algeria,DZA,1978,3672.11777956222,50.615,2.84455905408899,3.43337166268603,Africa
Algeria,DZA,1979,3830.80959219257,52.409,2.98067603263398,2.43173222024416,Africa
Algeria,DZA,1980,3742.71024718729,54.512,3.11411291253823,3.43987797937864,Africa
Algeria,DZA,1981,3731.93905389477,57.422,3.24408261021287,2.3285033281748,Africa
Algeria,DZA,1982,3840.57538596882,59.594,3.33411862917228,1.9085572345749,Africa
Algeria,DZA,1983,3912.93659124038,61.251,3.39265358294265,2.47900888291091,Africa
Algeria,DZA,1984,3993.39540513038,62.722,3.41344431204219,3.24762982559534,Africa
Algeria,DZA,1985,4002.55619415318,64.155,3.4040544976165,3.22549806887869,Africa
Algeria,DZA,1986,3888.36475872916,65.273,3.29365380679393,3.28197471291589,Africa
Algeria,DZA,1987,3746.16566713693,66.13,3.02312805978541,3.51707259212631,Africa
Algeria,DZA,1988,3606.26838801656,66.91,2.80088866145511,3.41372662545241,Africa
Algeria,DZA,1989,3666.85307879595,67.461,2.63992378375919,3.16921302169099,Africa
Algeria,DZA,1990,3605.68701212608,67.658,2.47896733157691,2.97040907146769,Africa
Algeria,DZA,1991,3478.50976269176,67.692,2.38357644702334,2.97689762750172,Africa
Algeria,DZA,1992,3455.92936294162,67.725,2.43525019358237,2.94832202118134,Africa
Algeria,DZA,1993,3302.91950568634,67.797,2.40609915355137,2.95867367391918,Africa
Algeria,DZA,1994,3201.56914402566,67.284,2.21250190534871,3.04688495656533,Africa
Algeria,DZA,1995,3255.18726869561,67.691,2.06869750539347,3.29689131353406,Africa
Algeria,DZA,1996,3322.95538141474,68.219,1.95770195001196,3.3013880155035,Africa
Algeria,DZA,1997,3297.46603361265,68.859,1.86401965879386,2.92237683617194,Africa
Algeria,DZA,1998,3410.88254401644,69.327,1.59253627896162,3.52717359844819,Africa
Algeria,DZA,1999,3471.49196276497,70.088,1.3885288478211,2.99182619894491,Africa
Algeria,DZA,2000,3553.32420521991,70.576,1.3996685583388,2.81754354684473,Africa
Algeria,DZA,2001,3610.00605631983,71.025,1.37329134127777,2.66585151698904,Africa
Algeria,DZA,2002,3754.66081538446,71.644,1.33039477696898,2.81004459252848,Africa
Algeria,DZA,2003,3945.89816094007,71.906,1.32961524189621,2.82611296416802,Africa
Algeria,DZA,2004,4066.28204806495,72.536,1.39644042529783,2.69593129026213,Africa
Algeria,DZA,2005,4223.60252133943,72.836,1.46330884553002,3.22268314970751,Africa
Algeria,DZA,2006,4279.61547120827,73.116,1.54127363754195,2.99218746923841,Africa
Algeria,DZA,2007,4339.25055772831,73.346,1.6690716779345,3.18964147484688,Africa
Algeria,DZA,2008,4367.56538017541,73.618,1.81885306168943,3.16138145760923,Africa
Algeria,DZA,2009,4336.10054052949,73.871,1.91588522187232,3.42301143412689,Africa
Algeria,DZA,2010,4456.6102741643,74.144,1.9470588317966,3.29970368770249,Africa
Algeria,DZA,2011,4501.3543013352,74.383,1.9568943735315,3.29137617567272,Africa
Algeria,DZA,2012,4518.43978956464,74.609,1.99280790148967,3.4602658100588,Africa
Algeria,DZA,2013,4543.23444006767,74.809,2.01953115835273,3.507310028999,Africa
Algeria,DZA,2014,4634.10149179952,74.992,2.03786524232338,3.71740990081817,Africa
